date,year,region,age_group,synthetic_cases,annual_region_age_cases
2025-07-28,2025,London,5_to_10,2.719832109129066,144.0
2025-08-04,2025,London,5_to_10,2.5687303252885623,144.0
2025-08-11,2025,London,5_to_10,2.266526757607555,144.0
2025-08-18,2025,London,5_to_10,0.6044071353620147,144.0
2025-08-25,2025,London,5_to_10,1.0577124868835257,144.0
2025-09-01,2025,London,5_to_10,0.906610703043022,144.0
2025-09-08,2025,London,5_to_10,1.0577124868835257,144.0
2025-09-15,2025,London,5_to_10,1.359916054564533,144.0
2025-09-22,2025,London,5_to_10,0.906610703043022,144.0
2025-09-29,2025,London,5_to_10,1.359916054564533,144.0
2025-10-06,2025,London,5_to_10,2.266526757607555,144.0
2025-10-13,2025,London,5_to_10,1.0577124868835257,144.0
2025-10-20,2025,London,5_to_10,1.813221406086044,144.0
2025-10-27,2025,London,5_to_10,1.2088142707240295,144.0
2025-11-03,2025,London,5_to_10,1.9643231899265476,144.0
2025-11-10,2025,London,5_to_10,2.417628541448059,144.0
2025-11-17,2025,London,5_to_10,3.0220356768100736,144.0
2025-11-24,2025,London,5_to_10,2.1154249737670514,144.0
2025-12-01,2025,London,5_to_10,3.0220356768100736,144.0
2025-12-08,2025,London,5_to_10,1.9643231899265476,144.0
2025-12-15,2025,London,5_to_10,1.6621196222455403,144.0
2025-12-22,2025,London,5_to_10,1.6621196222455403,144.0
2025-12-29,2025,London,5_to_10,1.813221406086044,144.0
2025-01-06,2025,London,under_1,0.9769150052465897,49.0
2025-01-13,2025,London,under_1,1.131164742917104,49.0
2025-01-20,2025,London,under_1,1.2339979013641134,49.0
2025-01-27,2025,London,under_1,0.7198321091290661,49.0
2025-02-03,2025,London,under_1,0.8740818467995802,49.0
2025-02-10,2025,London,under_1,0.8740818467995802,49.0
2025-02-17,2025,London,under_1,0.8226652675760755,49.0
2025-02-24,2025,London,under_1,0.9769150052465897,49.0
2025-03-03,2025,London,under_1,0.8226652675760755,49.0
2025-03-10,2025,London,under_1,0.6684155299055614,49.0
2025-03-17,2025,London,under_1,0.8226652675760755,49.0
2025-03-24,2025,London,under_1,0.7198321091290661,49.0
2025-03-31,2025,London,under_1,1.2339979013641134,49.0
2025-04-07,2025,London,under_1,1.3368310598111228,49.0
2025-04-14,2025,London,under_1,1.645330535152151,49.0
2025-04-21,2025,London,under_1,0.9769150052465897,49.0
2025-04-28,2025,London,under_1,1.3368310598111228,49.0
2025-05-05,2025,London,under_1,1.3368310598111228,49.0
2025-05-12,2025,London,under_1,1.285414480587618,49.0
2025-05-19,2025,London,under_1,1.645330535152151,49.0
2025-05-26,2025,London,under_1,1.6967471143756558,49.0
2025-06-02,2025,London,under_1,1.645330535152151,49.0
2025-06-09,2025,London,under_1,1.491080797481637,49.0
2025-06-16,2025,London,under_1,1.2339979013641134,49.0
2025-06-23,2025,London,under_1,1.5939139559286464,49.0
2025-06-30,2025,London,under_1,1.7995802728226653,49.0
2025-07-07,2025,London,under_1,1.4396642182581323,49.0
2025-07-14,2025,London,under_1,2.005246589716684,49.0
2025-07-21,2025,London,under_1,0.7712486883525709,49.0
2025-07-28,2025,London,under_1,0.925498426023085,49.0
2025-08-04,2025,London,under_1,0.8740818467995802,49.0
2025-08-11,2025,London,under_1,0.7712486883525709,49.0
2025-08-18,2025,London,under_1,0.20566631689401887,49.0
2025-08-25,2025,London,under_1,0.35991605456453307,49.0
2025-09-01,2025,London,under_1,0.30849947534102834,49.0
2025-09-08,2025,London,under_1,0.35991605456453307,49.0
2025-09-15,2025,London,under_1,0.4627492130115425,49.0
2025-09-22,2025,London,under_1,0.30849947534102834,49.0
2025-09-29,2025,London,under_1,0.4627492130115425,49.0
2025-10-06,2025,London,under_1,0.7712486883525709,49.0
2025-10-13,2025,London,under_1,0.35991605456453307,49.0
2025-10-20,2025,London,under_1,0.6169989506820567,49.0
2025-10-27,2025,London,under_1,0.41133263378803775,49.0
2025-11-03,2025,London,under_1,0.6684155299055614,49.0
2025-11-10,2025,London,under_1,0.8226652675760755,49.0
2025-11-17,2025,London,under_1,1.0283315844700944,49.0
2025-11-24,2025,London,under_1,0.7198321091290661,49.0
2025-12-01,2025,London,under_1,1.0283315844700944,49.0
2025-12-08,2025,London,under_1,0.6684155299055614,49.0
2025-12-15,2025,London,under_1,0.565582371458552,49.0
2025-12-22,2025,London,under_1,0.565582371458552,49.0
2025-12-29,2025,London,under_1,0.6169989506820567,49.0
2025-01-06,2025,North East,11_to_14,0.0,0.0
2025-01-13,2025,North East,11_to_14,0.0,0.0
2025-01-20,2025,North East,11_to_14,0.0,0.0
2025-01-27,2025,North East,11_to_14,0.0,0.0
2025-02-03,2025,North East,11_to_14,0.0,0.0
2025-02-10,2025,North East,11_to_14,0.0,0.0
2025-02-17,2025,North East,11_to_14,0.0,0.0
2025-02-24,2025,North East,11_to_14,0.0,0.0
2025-03-03,2025,North East,11_to_14,0.0,0.0
2025-03-10,2025,North East,11_to_14,0.0,0.0
2025-03-17,2025,North East,11_to_14,0.0,0.0
2025-03-24,2025,North East,11_to_14,0.0,0.0
2025-03-31,2025,North East,11_to_14,0.0,0.0
2025-04-07,2025,North East,11_to_14,0.0,0.0
2025-04-14,2025,North East,11_to_14,0.0,0.0
2025-04-21,2025,North East,11_to_14,0.0,0.0
2025-04-28,2025,North East,11_to_14,0.0,0.0
2025-05-05,2025,North East,11_to_14,0.0,0.0
2025-05-12,2025,North East,11_to_14,0.0,0.0
2025-05-19,2025,North East,11_to_14,0.0,0.0
2025-05-26,2025,North East,11_to_14,0.0,0.0
2025-06-02,2025,North East,11_to_14,0.0,0.0
2025-06-09,2025,North East,11_to_14,0.0,0.0
2025-06-16,2025,North East,11_to_14,0.0,0.0
2025-06-23,2025,North East,11_to_14,0.0,0.0
2025-06-30,2025,North East,11_to_14,0.0,0.0
2025-07-07,2025,North East,11_to_14,0.0,0.0
2025-07-14,2025,North East,11_to_14,0.0,0.0
2025-07-21,2025,North East,11_to_14,0.0,0.0
2025-07-28,2025,North East,11_to_14,0.0,0.0
2025-08-04,2025,North East,11_to_14,0.0,0.0
2025-08-11,2025,North East,11_to_14,0.0,0.0
2025-08-18,2025,North East,11_to_14,0.0,0.0
2025-08-25,2025,North East,11_to_14,0.0,0.0
2025-09-01,2025,North East,11_to_14,0.0,0.0
2025-09-08,2025,North East,11_to_14,0.0,0.0
2025-09-15,2025,North East,11_to_14,0.0,0.0
2025-09-22,2025,North East,11_to_14,0.0,0.0
2025-09-29,2025,North East,11_to_14,0.0,0.0
2025-10-06,2025,North East,11_to_14,0.0,0.0
2025-10-13,2025,North East,11_to_14,0.0,0.0
2025-10-20,2025,North East,11_to_14,0.0,0.0
2025-10-27,2025,North East,11_to_14,0.0,0.0
2025-11-03,2025,North East,11_to_14,0.0,0.0
2025-11-10,2025,North East,11_to_14,0.0,0.0
2025-11-17,2025,North East,11_to_14,0.0,0.0
2025-11-24,2025,North East,11_to_14,0.0,0.0
2025-12-01,2025,North East,11_to_14,0.0,0.0
2025-12-08,2025,North East,11_to_14,0.0,0.0
2025-12-15,2025,North East,11_to_14,0.0,0.0
2025-12-22,2025,North East,11_to_14,0.0,0.0
2025-12-29,2025,North East,11_to_14,0.0,0.0
2025-01-06,2025,North East,15_to_24,0.0,0.0
2025-01-13,2025,North East,15_to_24,0.0,0.0
2025-01-20,2025,North East,15_to_24,0.0,0.0
2025-01-27,2025,North East,15_to_24,0.0,0.0
2025-02-03,2025,North East,15_to_24,0.0,0.0
2025-02-10,2025,North East,15_to_24,0.0,0.0
2025-02-17,2025,North East,15_to_24,0.0,0.0
2025-02-24,2025,North East,15_to_24,0.0,0.0
2025-03-03,2025,North East,15_to_24,0.0,0.0
2025-03-10,2025,North East,15_to_24,0.0,0.0
2025-03-17,2025,North East,15_to_24,0.0,0.0
2025-03-24,2025,North East,15_to_24,0.0,0.0
2025-03-31,2025,North East,15_to_24,0.0,0.0
2025-04-07,2025,North East,15_to_24,0.0,0.0
2025-04-14,2025,North East,15_to_24,0.0,0.0
2025-04-21,2025,North East,15_to_24,0.0,0.0
2025-04-28,2025,North East,15_to_24,0.0,0.0
2025-05-05,2025,North East,15_to_24,0.0,0.0
2025-05-12,2025,North East,15_to_24,0.0,0.0
2025-05-19,2025,North East,15_to_24,0.0,0.0
2025-05-26,2025,North East,15_to_24,0.0,0.0
2025-06-02,2025,North East,15_to_24,0.0,0.0
2025-06-09,2025,North East,15_to_24,0.0,0.0
2025-06-16,2025,North East,15_to_24,0.0,0.0
2025-06-23,2025,North East,15_to_24,0.0,0.0
2025-06-30,2025,North East,15_to_24,0.0,0.0
2025-07-07,2025,North East,15_to_24,0.0,0.0
2025-07-14,2025,North East,15_to_24,0.0,0.0
2025-07-21,2025,North East,15_to_24,0.0,0.0
2025-07-28,2025,North East,15_to_24,0.0,0.0
2025-08-04,2025,North East,15_to_24,0.0,0.0
2025-08-11,2025,North East,15_to_24,0.0,0.0
2025-08-18,2025,North East,15_to_24,0.0,0.0
2025-08-25,2025,North East,15_to_24,0.0,0.0
2025-09-01,2025,North East,15_to_24,0.0,0.0
2025-09-08,2025,North East,15_to_24,0.0,0.0
2025-09-15,2025,North East,15_to_24,0.0,0.0
2025-09-22,2025,North East,15_to_24,0.0,0.0
2025-09-29,2025,North East,15_to_24,0.0,0.0
2025-10-06,2025,North East,15_to_24,0.0,0.0
2025-10-13,2025,North East,15_to_24,0.0,0.0
2025-10-20,2025,North East,15_to_24,0.0,0.0
2025-10-27,2025,North East,15_to_24,0.0,0.0
2025-11-03,2025,North East,15_to_24,0.0,0.0
2025-11-10,2025,North East,15_to_24,0.0,0.0
2025-11-17,2025,North East,15_to_24,0.0,0.0
2025-11-24,2025,North East,15_to_24,0.0,0.0
2025-12-01,2025,North East,15_to_24,0.0,0.0
2025-12-08,2025,North East,15_to_24,0.0,0.0
2025-12-15,2025,North East,15_to_24,0.0,0.0
2025-12-22,2025,North East,15_to_24,0.0,0.0
2025-12-29,2025,North East,15_to_24,0.0,0.0
2025-01-06,2025,North East,1_to_4,0.03987408184679958,2.0
2025-01-13,2025,North East,1_to_4,0.046169989506820566,2.0
2025-01-20,2025,North East,1_to_4,0.05036726128016789,2.0
2025-01-27,2025,North East,1_to_4,0.02938090241343127,2.0
2025-02-03,2025,North East,1_to_4,0.035676810073452254,2.0
2025-02-10,2025,North East,1_to_4,0.035676810073452254,2.0
2025-02-17,2025,North East,1_to_4,0.033578174186778595,2.0
2025-02-24,2025,North East,1_to_4,0.03987408184679958,2.0
2025-03-03,2025,North East,1_to_4,0.033578174186778595,2.0
2025-03-10,2025,North East,1_to_4,0.02728226652675761,2.0
2025-03-17,2025,North East,1_to_4,0.033578174186778595,2.0
2025-03-24,2025,North East,1_to_4,0.02938090241343127,2.0
2025-03-31,2025,North East,1_to_4,0.05036726128016789,2.0
2025-04-07,2025,North East,1_to_4,0.05456453305351522,2.0
2025-04-14,2025,North East,1_to_4,0.06715634837355719,2.0
2025-04-21,2025,North East,1_to_4,0.03987408184679958,2.0
2025-04-28,2025,North East,1_to_4,0.05456453305351522,2.0
2025-05-05,2025,North East,1_to_4,0.05456453305351522,2.0
2025-05-12,2025,North East,1_to_4,0.05246589716684155,2.0
2025-05-19,2025,North East,1_to_4,0.06715634837355719,2.0
2025-05-26,2025,North East,1_to_4,0.06925498426023086,2.0
2025-06-02,2025,North East,1_to_4,0.06715634837355719,2.0
2025-06-09,2025,North East,1_to_4,0.060860440713536204,2.0
2025-06-16,2025,North East,1_to_4,0.05036726128016789,2.0
2025-06-23,2025,North East,1_to_4,0.06505771248688352,2.0
2025-06-30,2025,North East,1_to_4,0.07345225603357818,2.0
2025-07-07,2025,North East,1_to_4,0.05876180482686254,2.0
2025-07-14,2025,North East,1_to_4,0.08184679958027283,2.0
2025-07-21,2025,North East,1_to_4,0.03147953830010493,2.0
2025-07-28,2025,North East,1_to_4,0.03777544596012592,2.0
2025-08-04,2025,North East,1_to_4,0.035676810073452254,2.0
2025-08-11,2025,North East,1_to_4,0.03147953830010493,2.0
2025-08-18,2025,North East,1_to_4,0.008394543546694649,2.0
2025-08-25,2025,North East,1_to_4,0.014690451206715634,2.0
2025-09-01,2025,North East,1_to_4,0.012591815320041973,2.0
2025-09-08,2025,North East,1_to_4,0.014690451206715634,2.0
2025-09-15,2025,North East,1_to_4,0.01888772298006296,2.0
2025-09-22,2025,North East,1_to_4,0.012591815320041973,2.0
2025-09-29,2025,North East,1_to_4,0.01888772298006296,2.0
2025-10-06,2025,North East,1_to_4,0.03147953830010493,2.0
2025-10-13,2025,North East,1_to_4,0.014690451206715634,2.0
2025-10-20,2025,North East,1_to_4,0.025183630640083946,2.0
2025-10-27,2025,North East,1_to_4,0.016789087093389297,2.0
2025-11-03,2025,North East,1_to_4,0.02728226652675761,2.0
2025-11-10,2025,North East,1_to_4,0.033578174186778595,2.0
2025-11-17,2025,North East,1_to_4,0.04197271773347324,2.0
2025-11-24,2025,North East,1_to_4,0.02938090241343127,2.0
2025-12-01,2025,North East,1_to_4,0.04197271773347324,2.0
2025-12-08,2025,North East,1_to_4,0.02728226652675761,2.0
2025-12-15,2025,North East,1_to_4,0.023084994753410283,2.0
2025-12-22,2025,North East,1_to_4,0.023084994753410283,2.0
2025-12-29,2025,North East,1_to_4,0.025183630640083946,2.0
2025-01-06,2025,North East,25_to_34,0.0,0.0
2025-01-13,2025,North East,25_to_34,0.0,0.0
2025-01-20,2025,North East,25_to_34,0.0,0.0
2025-01-27,2025,North East,25_to_34,0.0,0.0
2025-02-03,2025,North East,25_to_34,0.0,0.0
2025-02-10,2025,North East,25_to_34,0.0,0.0
2025-02-17,2025,North East,25_to_34,0.0,0.0
2025-02-24,2025,North East,25_to_34,0.0,0.0
2025-03-03,2025,North East,25_to_34,0.0,0.0
2025-03-10,2025,North East,25_to_34,0.0,0.0
2025-03-17,2025,North East,25_to_34,0.0,0.0
2025-03-24,2025,North East,25_to_34,0.0,0.0
2025-03-31,2025,North East,25_to_34,0.0,0.0
2025-04-07,2025,North East,25_to_34,0.0,0.0
2025-04-14,2025,North East,25_to_34,0.0,0.0
2025-04-21,2025,North East,25_to_34,0.0,0.0
2025-04-28,2025,North East,25_to_34,0.0,0.0
2025-05-05,2025,North East,25_to_34,0.0,0.0
2025-05-12,2025,North East,25_to_34,0.0,0.0
2025-05-19,2025,North East,25_to_34,0.0,0.0
2025-05-26,2025,North East,25_to_34,0.0,0.0
2025-06-02,2025,North East,25_to_34,0.0,0.0
2025-06-09,2025,North East,25_to_34,0.0,0.0
2025-06-16,2025,North East,25_to_34,0.0,0.0
2025-06-23,2025,North East,25_to_34,0.0,0.0
2025-06-30,2025,North East,25_to_34,0.0,0.0
2025-07-07,2025,North East,25_to_34,0.0,0.0
2025-07-14,2025,North East,25_to_34,0.0,0.0
2025-07-21,2025,North East,25_to_34,0.0,0.0
2025-07-28,2025,North East,25_to_34,0.0,0.0
2025-08-04,2025,North East,25_to_34,0.0,0.0
2025-08-11,2025,North East,25_to_34,0.0,0.0
2025-08-18,2025,North East,25_to_34,0.0,0.0
2025-08-25,2025,North East,25_to_34,0.0,0.0
2025-09-01,2025,North East,25_to_34,0.0,0.0
2025-09-08,2025,North East,25_to_34,0.0,0.0
2025-09-15,2025,North East,25_to_34,0.0,0.0
2025-09-22,2025,North East,25_to_34,0.0,0.0
2025-09-29,2025,North East,25_to_34,0.0,0.0
2025-10-06,2025,North East,25_to_34,0.0,0.0
2025-10-13,2025,North East,25_to_34,0.0,0.0
2025-10-20,2025,North East,25_to_34,0.0,0.0
2025-10-27,2025,North East,25_to_34,0.0,0.0
2025-11-03,2025,North East,25_to_34,0.0,0.0
2025-11-10,2025,North East,25_to_34,0.0,0.0
2025-11-17,2025,North East,25_to_34,0.0,0.0
2025-11-24,2025,North East,25_to_34,0.0,0.0
2025-12-01,2025,North East,25_to_34,0.0,0.0
2025-12-08,2025,North East,25_to_34,0.0,0.0
2025-12-15,2025,North East,25_to_34,0.0,0.0
2025-12-22,2025,North East,25_to_34,0.0,0.0
2025-12-29,2025,North East,25_to_34,0.0,0.0
2025-01-06,2025,North East,35_and_over,0.05981112277019937,3.0
2025-01-13,2025,North East,35_and_over,0.06925498426023086,3.0
2025-01-20,2025,North East,35_and_over,0.07555089192025184,3.0
2025-01-27,2025,North East,35_and_over,0.04407135362014691,3.0
2025-02-03,2025,North East,35_and_over,0.053515215110178385,3.0
2025-02-10,2025,North East,35_and_over,0.053515215110178385,3.0
2025-02-17,2025,North East,35_and_over,0.05036726128016789,3.0
2025-02-24,2025,North East,35_and_over,0.05981112277019937,3.0
2025-03-03,2025,North East,35_and_over,0.05036726128016789,3.0
2025-03-10,2025,North East,35_and_over,0.040923399790136414,3.0
2025-03-17,2025,North East,35_and_over,0.05036726128016789,3.0
2025-03-24,2025,North East,35_and_over,0.04407135362014691,3.0
2025-03-31,2025,North East,35_and_over,0.07555089192025184,3.0
2025-04-07,2025,North East,35_and_over,0.08184679958027283,3.0
2025-04-14,2025,North East,35_and_over,0.10073452256033578,3.0
2025-04-21,2025,North East,35_and_over,0.05981112277019937,3.0
2025-04-28,2025,North East,35_and_over,0.08184679958027283,3.0
2025-05-05,2025,North East,35_and_over,0.08184679958027283,3.0
2025-05-12,2025,North East,35_and_over,0.07869884575026233,3.0
2025-05-19,2025,North East,35_and_over,0.10073452256033578,3.0
2025-05-26,2025,North East,35_and_over,0.10388247639034627,3.0
2025-06-02,2025,North East,35_and_over,0.10073452256033578,3.0
2025-06-09,2025,North East,35_and_over,0.0912906610703043,3.0
2025-06-16,2025,North East,35_and_over,0.07555089192025184,3.0
2025-06-23,2025,North East,35_and_over,0.09758656873032528,3.0
2025-06-30,2025,North East,35_and_over,0.11017838405036726,3.0
2025-07-07,2025,North East,35_and_over,0.08814270724029381,3.0
2025-07-14,2025,North East,35_and_over,0.12277019937040923,3.0
2025-07-21,2025,North East,35_and_over,0.0472193074501574,3.0
2025-07-28,2025,North East,35_and_over,0.05666316894018888,3.0
2025-08-04,2025,North East,35_and_over,0.053515215110178385,3.0
2025-08-11,2025,North East,35_and_over,0.0472193074501574,3.0
2025-08-18,2025,North East,35_and_over,0.012591815320041973,3.0
2025-08-25,2025,North East,35_and_over,0.022035676810073453,3.0
2025-09-01,2025,North East,35_and_over,0.01888772298006296,3.0
2025-09-08,2025,North East,35_and_over,0.022035676810073453,3.0
2025-09-15,2025,North East,35_and_over,0.02833158447009444,3.0
2025-09-22,2025,North East,35_and_over,0.01888772298006296,3.0
2025-09-29,2025,North East,35_and_over,0.02833158447009444,3.0
2025-10-06,2025,North East,35_and_over,0.0472193074501574,3.0
2025-10-13,2025,North East,35_and_over,0.022035676810073453,3.0
2025-10-20,2025,North East,35_and_over,0.03777544596012592,3.0
2025-10-27,2025,North East,35_and_over,0.025183630640083946,3.0
2025-11-03,2025,North East,35_and_over,0.040923399790136414,3.0
2025-11-10,2025,North East,35_and_over,0.05036726128016789,3.0
2025-11-17,2025,North East,35_and_over,0.06295907660020986,3.0
2025-11-24,2025,North East,35_and_over,0.04407135362014691,3.0
2025-12-01,2025,North East,35_and_over,0.06295907660020986,3.0
2025-12-08,2025,North East,35_and_over,0.040923399790136414,3.0
2025-12-15,2025,North East,35_and_over,0.03462749213011543,3.0
2025-12-22,2025,North East,35_and_over,0.03462749213011543,3.0
2025-12-29,2025,North East,35_and_over,0.03777544596012592,3.0
2025-01-06,2025,North East,5_to_10,0.0,0.0
2025-01-13,2025,North East,5_to_10,0.0,0.0
2025-01-20,2025,North East,5_to_10,0.0,0.0
2025-01-27,2025,North East,5_to_10,0.0,0.0
2025-02-03,2025,North East,5_to_10,0.0,0.0
2025-02-10,2025,North East,5_to_10,0.0,0.0
2025-02-17,2025,North East,5_to_10,0.0,0.0
2025-02-24,2025,North East,5_to_10,0.0,0.0
2025-03-03,2025,North East,5_to_10,0.0,0.0
2025-03-10,2025,North East,5_to_10,0.0,0.0
2025-03-17,2025,North East,5_to_10,0.0,0.0
2025-03-24,2025,North East,5_to_10,0.0,0.0
2025-03-31,2025,North East,5_to_10,0.0,0.0
2025-04-07,2025,North East,5_to_10,0.0,0.0
2025-04-14,2025,North East,5_to_10,0.0,0.0
2025-04-21,2025,North East,5_to_10,0.0,0.0
2025-04-28,2025,North East,5_to_10,0.0,0.0
2025-05-05,2025,North East,5_to_10,0.0,0.0
2025-05-12,2025,North East,5_to_10,0.0,0.0
2025-05-19,2025,North East,5_to_10,0.0,0.0
2025-05-26,2025,North East,5_to_10,0.0,0.0
2025-06-02,2025,North East,5_to_10,0.0,0.0
2025-06-09,2025,North East,5_to_10,0.0,0.0
2025-06-16,2025,North East,5_to_10,0.0,0.0
2025-06-23,2025,North East,5_to_10,0.0,0.0
2025-06-30,2025,North East,5_to_10,0.0,0.0
2025-07-07,2025,North East,5_to_10,0.0,0.0
2025-07-14,2025,North East,5_to_10,0.0,0.0
2025-07-21,2025,North East,5_to_10,0.0,0.0
2025-07-28,2025,North East,5_to_10,0.0,0.0
2025-08-04,2025,North East,5_to_10,0.0,0.0
2025-08-11,2025,North East,5_to_10,0.0,0.0
2025-08-18,2025,North East,5_to_10,0.0,0.0
2025-08-25,2025,North East,5_to_10,0.0,0.0
2025-09-01,2025,North East,5_to_10,0.0,0.0
2025-09-08,2025,North East,5_to_10,0.0,0.0
2025-09-15,2025,North East,5_to_10,0.0,0.0
2025-09-22,2025,North East,5_to_10,0.0,0.0
2025-09-29,2025,North East,5_to_10,0.0,0.0
2025-10-06,2025,North East,5_to_10,0.0,0.0
2025-10-13,2025,North East,5_to_10,0.0,0.0
2025-10-20,2025,North East,5_to_10,0.0,0.0
2025-10-27,2025,North East,5_to_10,0.0,0.0
2025-11-03,2025,North East,5_to_10,0.0,0.0
2025-11-10,2025,North East,5_to_10,0.0,0.0
2025-11-17,2025,North East,5_to_10,0.0,0.0
2025-11-24,2025,North East,5_to_10,0.0,0.0
2025-12-01,2025,North East,5_to_10,0.0,0.0
2025-12-08,2025,North East,5_to_10,0.0,0.0
2025-12-15,2025,North East,5_to_10,0.0,0.0
2025-12-22,2025,North East,5_to_10,0.0,0.0
2025-12-29,2025,North East,5_to_10,0.0,0.0
2025-01-06,2025,North East,under_1,0.01993704092339979,1.0
2025-01-13,2025,North East,under_1,0.023084994753410283,1.0
2025-01-20,2025,North East,under_1,0.025183630640083946,1.0
2025-01-27,2025,North East,under_1,0.014690451206715634,1.0
2025-02-03,2025,North East,under_1,0.017838405036726127,1.0
2025-02-10,2025,North East,under_1,0.017838405036726127,1.0
2025-02-17,2025,North East,under_1,0.016789087093389297,1.0
2025-02-24,2025,North East,under_1,0.01993704092339979,1.0
2025-03-03,2025,North East,under_1,0.016789087093389297,1.0
2025-03-10,2025,North East,under_1,0.013641133263378805,1.0
2025-03-17,2025,North East,under_1,0.016789087093389297,1.0
2025-03-24,2025,North East,under_1,0.014690451206715634,1.0
2025-03-31,2025,North East,under_1,0.025183630640083946,1.0
2025-04-07,2025,North East,under_1,0.02728226652675761,1.0
2025-04-14,2025,North East,under_1,0.033578174186778595,1.0
2025-04-21,2025,North East,under_1,0.01993704092339979,1.0
2025-04-28,2025,North East,under_1,0.02728226652675761,1.0
2025-05-05,2025,North East,under_1,0.02728226652675761,1.0
2025-05-12,2025,North East,under_1,0.026232948583420776,1.0
2025-05-19,2025,North East,under_1,0.033578174186778595,1.0
2025-05-26,2025,North East,under_1,0.03462749213011543,1.0
2025-06-02,2025,North East,under_1,0.033578174186778595,1.0
2025-06-09,2025,North East,under_1,0.030430220356768102,1.0
2025-06-16,2025,North East,under_1,0.025183630640083946,1.0
2025-06-23,2025,North East,under_1,0.03252885624344176,1.0
2025-06-30,2025,North East,under_1,0.03672612801678909,1.0
2025-07-07,2025,North East,under_1,0.02938090241343127,1.0
2025-07-14,2025,North East,under_1,0.040923399790136414,1.0
2025-07-21,2025,North East,under_1,0.015739769150052464,1.0
2025-07-28,2025,North East,under_1,0.01888772298006296,1.0
2025-08-04,2025,North East,under_1,0.017838405036726127,1.0
2025-08-11,2025,North East,under_1,0.015739769150052464,1.0
2025-08-18,2025,North East,under_1,0.004197271773347324,1.0
2025-08-25,2025,North East,under_1,0.007345225603357817,1.0
2025-09-01,2025,North East,under_1,0.0062959076600209865,1.0
2025-09-08,2025,North East,under_1,0.007345225603357817,1.0
2025-09-15,2025,North East,under_1,0.00944386149003148,1.0
2025-09-22,2025,North East,under_1,0.0062959076600209865,1.0
2025-09-29,2025,North East,under_1,0.00944386149003148,1.0
2025-10-06,2025,North East,under_1,0.015739769150052464,1.0
2025-10-13,2025,North East,under_1,0.007345225603357817,1.0
2025-10-20,2025,North East,under_1,0.012591815320041973,1.0
2025-10-27,2025,North East,under_1,0.008394543546694649,1.0
2025-11-03,2025,North East,under_1,0.013641133263378805,1.0
2025-11-10,2025,North East,under_1,0.016789087093389297,1.0
2025-11-17,2025,North East,under_1,0.02098635886673662,1.0
2025-11-24,2025,North East,under_1,0.014690451206715634,1.0
2025-12-01,2025,North East,under_1,0.02098635886673662,1.0
2025-12-08,2025,North East,under_1,0.013641133263378805,1.0
2025-12-15,2025,North East,under_1,0.011542497376705142,1.0
2025-12-22,2025,North East,under_1,0.011542497376705142,1.0
2025-12-29,2025,North East,under_1,0.012591815320041973,1.0
2025-01-06,2025,North West,11_to_14,0.13955928646379853,7.0
2025-01-13,2025,North West,11_to_14,0.161594963273872,7.0
2025-01-20,2025,North West,11_to_14,0.17628541448058763,7.0
2025-01-27,2025,North West,11_to_14,0.10283315844700944,7.0
2025-02-03,2025,North West,11_to_14,0.1248688352570829,7.0
2025-02-10,2025,North West,11_to_14,0.1248688352570829,7.0
2025-02-17,2025,North West,11_to_14,0.11752360965372508,7.0
2025-02-24,2025,North West,11_to_14,0.13955928646379853,7.0
2025-03-03,2025,North West,11_to_14,0.11752360965372508,7.0
2025-03-10,2025,North West,11_to_14,0.09548793284365163,7.0
2025-03-17,2025,North West,11_to_14,0.11752360965372508,7.0
2025-03-24,2025,North West,11_to_14,0.10283315844700944,7.0
2025-03-31,2025,North West,11_to_14,0.17628541448058763,7.0
2025-04-07,2025,North West,11_to_14,0.19097586568730326,7.0
2025-04-14,2025,North West,11_to_14,0.23504721930745015,7.0
2025-04-21,2025,North West,11_to_14,0.13955928646379853,7.0
2025-04-28,2025,North West,11_to_14,0.19097586568730326,7.0
2025-05-05,2025,North West,11_to_14,0.19097586568730326,7.0
2025-05-12,2025,North West,11_to_14,0.18363064008394545,7.0
2025-05-19,2025,North West,11_to_14,0.23504721930745015,7.0
2025-05-26,2025,North West,11_to_14,0.24239244491080797,7.0
2025-06-02,2025,North West,11_to_14,0.23504721930745015,7.0
2025-06-09,2025,North West,11_to_14,0.2130115424973767,7.0
2025-06-16,2025,North West,11_to_14,0.17628541448058763,7.0
2025-06-23,2025,North West,11_to_14,0.22770199370409233,7.0
2025-06-30,2025,North West,11_to_14,0.2570828961175236,7.0
2025-07-07,2025,North West,11_to_14,0.20566631689401887,7.0
2025-07-14,2025,North West,11_to_14,0.2864637985309549,7.0
2025-07-21,2025,North West,11_to_14,0.11017838405036726,7.0
2025-07-28,2025,North West,11_to_14,0.1322140608604407,7.0
2025-08-04,2025,North West,11_to_14,0.1248688352570829,7.0
2025-08-11,2025,North West,11_to_14,0.11017838405036726,7.0
2025-08-18,2025,North West,11_to_14,0.02938090241343127,7.0
2025-08-25,2025,North West,11_to_14,0.05141657922350472,7.0
2025-09-01,2025,North West,11_to_14,0.04407135362014691,7.0
2025-09-08,2025,North West,11_to_14,0.05141657922350472,7.0
2025-09-15,2025,North West,11_to_14,0.06610703043022036,7.0
2025-09-22,2025,North West,11_to_14,0.04407135362014691,7.0
2025-09-29,2025,North West,11_to_14,0.06610703043022036,7.0
